flight_id,time_seconds,timestamp,rpm,map_kpa,fuel_flow_lph,oil_temp_c,oil_pressure_kpa,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_5_c,cht_6_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_5_c,egt_6_c,tit_1_c,tit_2_c,altitude_m,airspeed_mps,vertical_speed_mps,ambient_temp_c,voltage_1,voltage_2,current_1,current_2,fuel_qty_l_litres,fuel_qty_r_litres,pitch_deg,roll_deg,operating_regime,expected_fuel_flow_lph,residual_fuel_flow_lph,expected_oil_pressure_kpa,residual_oil_pressure_kpa,expected_egt_1_c,residual_egt_1_c,expected_cht_1_c,residual_cht_1_c,expected_egt_2_c,residual_egt_2_c,expected_cht_2_c,residual_cht_2_c,expected_egt_3_c,residual_egt_3_c,expected_cht_3_c,residual_cht_3_c,expected_egt_4_c,residual_egt_4_c,expected_cht_4_c,residual_cht_4_c
FLIGHT_02,10.0,2022-04-17 12:48:55,0.0,102.03190057,0.0,21.294444444444444,2.48211252,19.91111111111111,20.622222222222224,19.205555555555552,20.427777777777774,19.238888888888887,20.705555555555552,19.833333333333336,20.438888888888894,19.60555555555556,20.566666666666663,19.716666666666665,20.97222222222222,19.711111111111112,18.98333333333333,88.75776,0.0,-0.0628904,21.2,24.3,23.6,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.290218290535,18693.290218290535,-996.2284345798682,998.7105470998682,3965.0858989272315,-3945.252565593898,-1871.9972349516145,1891.9083460627255,7402.050538255805,-7381.611649366916,-1980.8259163423945,2001.4481385646168,4283.919746170599,-4264.314190615043,-261.03470520085,280.2402607564056,-320.55929939431104,341.1259660609777,-616.8032875971646,637.2310653749424
FLIGHT_02,11.0,2022-04-17 12:48:56,0.0,102.03190057,0.0,21.3,2.48211252,19.92222222222222,20.622222222222224,19.205555555555552,20.438888888888894,19.238888888888887,20.711111111111112,19.833333333333336,20.433333333333334,19.622222222222216,20.56111111111112,19.73333333333333,20.966666666666665,19.716666666666665,18.97777777777777,88.75776,0.0,-0.0362712,21.2,24.4,23.7,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.290218290535,18693.290218290535,-996.288477651024,998.770590171024,3965.0858989272315,-3945.252565593898,-1871.9972349516145,1891.9194571738367,7402.050538255805,-7381.6172049224715,-1980.8259163423945,2001.4481385646168,4283.919746170599,-4264.297523948377,-261.03470520085,280.2402607564056,-320.55929939431104,341.12041050542217,-616.8032875971646,637.2421764860535
FLIGHT_02,12.0,2022-04-17 12:48:57,0.0,102.06576446,0.0,21.3,2.55106009,19.916666666666664,20.622222222222224,19.21111111111111,20.438888888888894,19.244444444444444,20.71666666666667,19.833333333333336,20.433333333333334,19.616666666666667,20.56111111111112,19.72777777777778,20.97222222222222,19.716666666666665,18.98333333333333,88.75776,0.0,-0.0626872,21.2,24.5,23.8,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.288477651024,998.839537741024,3963.813406935624,-3943.9800736022903,-1872.5235691219139,1892.4402357885806,7401.472570419569,-7381.0392370862355,-1980.8449748881158,2001.467197110338,4282.573658041803,-4262.956991375137,-261.0563852026288,280.2674963137399,-323.03735765426245,343.5984687653736,-616.9457451246816,637.3846340135705
FLIGHT_02,13.0,2022-04-17 12:48:58,0.0,102.06576446,0.0,21.30555555555556,2.48211252,19.92777777777778,20.627777777777776,19.21111111111111,20.444444444444443,19.250000000000004,20.71666666666667,19.838888888888885,20.45,19.622222222222216,20.57777777777778,19.73333333333333,20.98333333333333,19.744444444444447,18.98333333333333,88.75776,0.0,-0.080518,21.2,24.5,23.8,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.348517553508,998.830630073508,3963.813406935624,-3943.974518046735,-1872.5235691219139,1892.4513468996915,7401.472570419569,-7381.022570419569,-1980.8449748881158,2001.4727526658935,4282.573658041803,-4262.951435819581,-261.0563852026288,280.2674963137399,-323.03735765426245,343.61513543204023,-616.9457451246816,637.390189569126
FLIGHT_02,14.0,2022-04-17 12:48:59,0.0,102.06576446,0.0,21.30555555555556,2.48211252,19.92222222222222,20.638888888888893,19.21666666666667,20.444444444444443,19.25555555555556,20.72222222222222,19.85,20.455555555555552,19.633333333333336,20.58888888888889,19.73888888888889,20.98333333333333,19.744444444444447,18.98333333333333,88.75776,0.0,-0.0796544,21.2,24.6,23.9,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.348517553508,998.830630073508,3963.813406935624,-3943.963406935624,-1872.5235691219139,1892.445791344136,7401.472570419569,-7381.017014864014,-1980.8449748881158,2001.4838637770047,4282.573658041803,-4262.94032470847,-261.0563852026288,280.2730518692955,-323.03735765426245,343.62624654315135,-616.9457451246816,637.390189569126
FLIGHT_02,15.0,2022-04-17 12:49:00,0.0,102.06576446,0.0,21.30555555555556,2.55106009,19.92222222222222,20.633333333333333,19.21666666666667,20.45,19.250000000000004,20.71666666666667,19.86111111111111,20.455555555555552,19.64444444444444,20.58333333333333,19.744444444444447,20.994444444444447,19.766666666666666,18.994444444444444,88.75776,0.0,-0.0812292,21.2,24.6,23.9,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.348517553508,998.899577643508,3963.813406935624,-3943.9522958245125,-1872.5235691219139,1892.445791344136,7401.472570419569,-7381.017014864014,-1980.8449748881158,2001.4783082214492,4282.573658041803,-4262.929213597359,-261.0563852026288,280.2730518692955,-323.03735765426245,343.62069098759576,-616.9457451246816,637.3957451246816
FLIGHT_02,16.0,2022-04-17 12:49:01,0.0,102.06576446,0.0,21.30555555555556,2.48211252,19.92777777777778,20.638888888888893,19.21666666666667,20.45,19.25555555555556,20.72777777777777,19.87222222222222,20.46666666666667,19.64444444444444,20.58333333333333,19.75,21.0,19.772222222222226,18.994444444444444,88.75776,0.0,-0.08128,21.2,24.6,23.9,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.348517553508,998.830630073508,3963.813406935624,-3943.9411847134015,-1872.5235691219139,1892.4513468996915,7401.472570419569,-7381.005903752903,-1980.8449748881158,2001.4838637770047,4282.573658041803,-4262.929213597359,-261.0563852026288,280.2730518692955,-323.03735765426245,343.62069098759576,-616.9457451246816,637.3957451246816
FLIGHT_02,17.0,2022-04-17 12:49:02,0.0,102.06576446,0.0,21.31111111111111,2.48211252,19.93333333333333,20.638888888888893,19.22222222222221,20.455555555555552,19.25555555555556,20.72777777777777,19.877777777777776,20.47222222222221,19.65,20.6,19.75555555555556,20.994444444444447,19.766666666666666,19.0,88.75776,0.0,-0.0806196,21.2,24.6,24.0,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.4085542873203,998.8906668073203,3963.813406935624,-3943.935629157846,-1872.5235691219139,1892.4569024552472,7401.472570419569,-7381.000348197346,-1980.8449748881158,2001.4838637770047,4282.573658041803,-4262.923658041804,-261.0563852026288,280.27860742485103,-323.03735765426245,343.6373576542625,-616.9457451246816,637.4013006802371
FLIGHT_02,18.0,2022-04-17 12:49:03,0.0,102.06576446,0.0,21.31666666666667,2.41316495,19.93333333333333,20.64444444444444,19.21666666666667,20.45,19.26111111111112,20.73333333333333,19.772222222222226,20.37777777777778,19.55,20.500000000000004,19.64444444444444,20.9,19.666666666666668,18.89444444444445,88.75776,0.0,-0.0293116,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.4685878524607,998.8817528024607,3963.813406935624,-3944.0411847134014,-1872.5235691219139,1892.4569024552472,7401.472570419569,-7381.094792641791,-1980.8449748881158,2001.4894193325601,4282.573658041803,-4263.023658041803,-261.0563852026288,280.2730518692955,-323.03735765426245,343.53735765426245,-616.9457451246816,637.3957451246816
FLIGHT_02,19.0,2022-04-17 12:49:04,0.0,102.03190057,0.0,21.31111111111111,2.48211252,19.93888888888889,20.64444444444444,19.22777777777777,20.45,19.26666666666667,20.73333333333333,19.761111111111106,20.355555555555554,19.53333333333333,20.48333333333333,19.64444444444444,20.88888888888889,19.65555555555555,18.87777777777778,88.75776,0.0,-0.0013208,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.290218290535,18693.290218290535,-996.4085542873203,998.8906668073203,3965.0858989272315,-3945.3247878161205,-1871.9972349516145,1891.9361238405033,7402.050538255805,-7381.694982700249,-1980.8259163423945,2001.470360786839,4283.919746170599,-4264.386412837265,-261.03470520085,280.26248297862776,-320.55929939431104,341.0426327276444,-616.8032875971646,637.2532875971647
FLIGHT_02,20.0,2022-04-17 12:49:01,0.0,102.06576446,0.0,21.31666666666667,2.41316495,19.93333333333333,20.64444444444444,19.22222222222221,20.455555555555552,19.26111111111112,20.73333333333333,19.761111111111106,20.366666666666664,19.544444444444448,20.494444444444444,19.633333333333336,20.89444444444444,19.67222222222222,18.88888888888889,88.75776,0.0,-0.0184404,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.4685878524607,998.8817528024607,3963.813406935624,-3944.052295824513,-1872.5235691219139,1892.4569024552472,7401.472570419569,-7381.105903752902,-1980.8449748881158,2001.4894193325601,4282.573658041803,-4263.029213597359,-261.0563852026288,280.27860742485103,-323.03735765426245,343.5318020987069,-616.9457451246816,637.4013006802371
FLIGHT_02,21.0,2022-04-17 12:49:02,0.0,102.06576446,0.0,21.31666666666667,2.3442173800000004,19.93888888888889,20.65,19.22777777777777,20.455555555555552,19.26666666666667,20.73333333333333,19.766666666666666,20.366666666666664,19.538888888888888,20.494444444444444,19.64444444444444,20.883333333333336,19.66111111111111,18.89444444444445,88.75776,0.0,-0.0273304,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.4685878524607,998.8128052324607,3963.813406935624,-3944.046740268957,-1872.5235691219139,1892.4624580108027,7401.472570419569,-7381.105903752902,-1980.8449748881158,2001.4949748881158,4282.573658041803,-4263.034769152914,-261.0563852026288,280.28416298040656,-323.03735765426245,343.5318020987069,-616.9457451246816,637.4013006802371
FLIGHT_02,22.0,2022-04-17 12:49:03,0.0,102.03190057,0.0,21.31666666666667,2.41316495,19.93888888888889,20.64444444444444,19.22777777777777,20.455555555555552,19.26111111111112,20.73333333333333,19.761111111111106,20.37777777777778,19.561111111111103,20.488888888888887,19.66111111111111,20.9,19.677777777777777,18.9,88.75776,0.0,-0.0313944,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.290218290535,18693.290218290535,-996.4685878524607,998.8817528024607,3965.0858989272315,-3945.3247878161205,-1871.9972349516145,1891.9361238405033,7402.050538255805,-7381.672760478027,-1980.8259163423945,2001.470360786839,4283.919746170599,-4264.358635059488,-261.03470520085,280.26248297862776,-320.55929939431104,341.0481882831999,-616.8032875971646,637.2588431527201
FLIGHT_02,23.0,2022-04-17 12:49:04,0.0,102.03190057,0.0,21.32222222222222,2.48211252,19.93888888888889,20.65,19.23333333333333,20.46111111111111,19.26666666666667,20.73333333333333,19.772222222222226,20.372222222222224,19.55555555555556,20.494444444444444,19.66111111111111,20.91111111111111,19.683333333333337,18.89444444444445,88.75776,0.0,-0.0787908,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.290218290535,18693.290218290535,-996.5286182489294,999.0107307689294,3965.0858989272315,-3945.313676705009,-1871.9972349516145,1891.9361238405033,7402.050538255805,-7381.678316033583,-1980.8259163423945,2001.4759163423946,4283.919746170599,-4264.364190615043,-261.03470520085,280.26803853418335,-320.55929939431104,341.0537438387555,-616.8032875971646,637.2643987082757
FLIGHT_02,24.0,2022-04-17 12:49:05,0.0,102.03190057,0.0,21.32222222222222,2.41316495,19.93888888888889,20.65,19.23333333333333,20.46111111111111,19.26666666666667,20.744444444444447,19.78333333333333,20.37777777777778,19.566666666666663,20.50555555555556,19.65555555555555,20.916666666666668,19.694444444444446,18.88888888888889,88.75776,0.0,-0.0812292,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.290218290535,18693.290218290535,-996.5286182489294,998.9417831989294,3965.0858989272315,-3945.302565593898,-1871.9972349516145,1891.9361238405033,7402.050538255805,-7381.672760478027,-1980.8259163423945,2001.4759163423946,4283.919746170599,-4264.353079503932,-261.03470520085,280.26803853418335,-320.55929939431104,341.0648549498666,-616.8032875971646,637.2643987082757
FLIGHT_02,25.0,2022-04-17 12:49:06,0.0,102.06576446,0.0,21.32222222222222,2.41316495,19.944444444444446,20.65,19.23333333333333,20.46666666666667,19.272222222222226,20.738888888888887,19.78888888888889,20.39444444444444,19.566666666666663,20.51666666666667,19.66111111111111,20.916666666666668,19.7,18.9,88.75776,0.0,-0.08128,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.5286182489294,998.9417831989294,3963.813406935624,-3944.024518046735,-1872.5235691219139,1892.4680135663582,7401.472570419569,-7381.078125975125,-1980.8449748881158,2001.4949748881158,4282.573658041803,-4263.006991375137,-261.0563852026288,280.28971853596215,-323.03735765426245,343.5540243209291,-616.9457451246816,637.4124117913483
FLIGHT_02,26.0,2022-04-17 12:49:07,0.0,102.06576446,0.0,21.32222222222222,2.41316495,19.95,20.65555555555556,19.238888888888887,20.46111111111111,19.272222222222226,20.738888888888887,19.78888888888889,20.4,19.566666666666663,20.522222222222226,19.67222222222222,20.92222222222222,19.7,18.911111111111115,88.75776,0.0,-0.08128,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.5286182489294,998.9417831989294,3963.813406935624,-3944.024518046735,-1872.5235691219139,1892.473569121914,7401.472570419569,-7381.072570419569,-1980.8449748881158,2001.5005304436713,4282.573658041803,-4263.006991375137,-261.0563852026288,280.2952740915177,-323.03735765426245,343.5595798764847,-616.9457451246816,637.4068562357927
FLIGHT_02,27.0,2022-04-17 12:49:08,0.0,102.06576446,0.0,21.32222222222222,2.41316495,19.95,20.65555555555556,19.244444444444444,20.46111111111111,19.27777777777778,20.744444444444447,19.8,20.40555555555556,19.58333333333333,20.51666666666667,19.683333333333337,20.927777777777777,19.711111111111112,18.89444444444445,88.75776,0.0,-0.0788416,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.5286182489294,998.9417831989294,3963.813406935624,-3944.0134069356236,-1872.5235691219139,1892.473569121914,7401.472570419569,-7381.067014864014,-1980.8449748881158,2001.5005304436713,4282.573658041803,-4262.99032470847,-261.0563852026288,280.3008296470733,-323.03735765426245,343.5540243209291,-616.9457451246816,637.4068562357927
FLIGHT_02,28.0,2022-04-17 12:49:09,0.0,102.06576446,0.0,21.32222222222222,2.48211252,19.944444444444446,20.65,19.244444444444444,20.46111111111111,19.272222222222226,20.744444444444447,19.81111111111111,20.411111111111108,19.59444444444444,20.533333333333328,19.677777777777777,20.92222222222222,19.711111111111112,18.9,88.75776,0.0,-0.0811784,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.5286182489294,999.0107307689294,3963.813406935624,-3944.0022958245127,-1872.5235691219139,1892.4680135663582,7401.472570419569,-7381.061459308457,-1980.8449748881158,2001.4949748881158,4282.573658041803,-4262.9792135973585,-261.0563852026288,280.3008296470733,-323.03735765426245,343.57069098759575,-616.9457451246816,637.4068562357927
FLIGHT_02,29.0,2022-04-17 12:49:10,0.0,102.06576446,0.0,21.32222222222222,2.41316495,19.944444444444446,20.65,19.238888888888887,20.47222222222221,19.272222222222226,20.738888888888887,19.81111111111111,20.416666666666668,19.58888888888889,20.51666666666667,19.688888888888886,20.933333333333337,19.716666666666665,18.911111111111115,88.75776,0.0,-0.0308864,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.5286182489294,998.9417831989294,3963.813406935624,-3944.0022958245127,-1872.5235691219139,1892.4680135663582,7401.472570419569,-7381.055903752902,-1980.8449748881158,2001.4949748881158,4282.573658041803,-4262.984769152915,-261.0563852026288,280.2952740915177,-323.03735765426245,343.5540243209291,-616.9457451246816,637.4179673469038
FLIGHT_02,30.0,2022-04-17 12:49:11,0.0,102.06576446,0.0,21.32222222222222,2.48211252,19.95,20.65555555555556,19.244444444444444,20.46666666666667,19.27777777777778,20.75,19.822222222222223,20.422222222222224,19.60555555555556,20.533333333333328,19.694444444444446,20.944444444444446,19.73333333333333,18.916666666666664,88.75776,0.0,-0.00127,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.5286182489294,999.0107307689294,3963.813406935624,-3943.9911847134017,-1872.5235691219139,1892.473569121914,7401.472570419569,-7381.0503481973465,-1980.8449748881158,2001.5005304436713,4282.573658041803,-4262.9681024862475,-261.0563852026288,280.3008296470733,-323.03735765426245,343.57069098759575,-616.9457451246816,637.4124117913483
FLIGHT_02,31.0,2022-04-17 12:49:12,0.0,102.06576446,0.0,21.333333333333336,2.48211252,19.95,20.65,19.244444444444444,20.46666666666667,19.27777777777778,20.744444444444447,19.827777777777776,20.422222222222224,19.60555555555556,20.55,19.70555555555556,20.95,19.73888888888889,18.933333333333334,88.75776,0.0,-0.0544068,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.6486695358514,999.1307820558513,3963.813406935624,-3943.9856291578462,-1872.5235691219139,1892.473569121914,7401.472570419569,-7381.0503481973465,-1980.8449748881158,2001.4949748881158,4282.573658041803,-4262.9681024862475,-261.0563852026288,280.3008296470733,-323.03735765426245,343.58735765426246,-616.9457451246816,637.4124117913483
FLIGHT_02,32.0,2022-04-17 12:49:13,0.0,102.06576446,0.0,21.32777777777778,2.48211252,19.95555555555556,20.65555555555556,19.244444444444444,20.46666666666667,19.27777777777778,20.75555555555556,19.827777777777776,20.427777777777774,19.61111111111111,20.55555555555556,19.70555555555556,20.944444444444446,19.73888888888889,18.916666666666664,88.75776,0.0,-0.0802132,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.5886454767264,999.0707579967263,3963.813406935624,-3943.9856291578462,-1872.5235691219139,1892.4791246774694,7401.472570419569,-7381.044792641791,-1980.8449748881158,2001.5005304436713,4282.573658041803,-4262.962546930692,-261.0563852026288,280.3008296470733,-323.03735765426245,343.592913209818,-616.9457451246816,637.4124117913483
