flight_id,time_seconds,timestamp,rpm,map_kpa,fuel_flow_lph,oil_temp_c,oil_pressure_kpa,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_5_c,cht_6_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_5_c,egt_6_c,tit_1_c,tit_2_c,altitude_m,airspeed_mps,vertical_speed_mps,ambient_temp_c,voltage_1,voltage_2,current_1,current_2,fuel_qty_l_litres,fuel_qty_r_litres,pitch_deg,roll_deg,operating_regime,expected_fuel_flow_lph,residual_fuel_flow_lph,expected_oil_pressure_kpa,residual_oil_pressure_kpa,expected_egt_1_c,residual_egt_1_c,expected_cht_1_c,residual_cht_1_c,expected_egt_2_c,residual_egt_2_c,expected_cht_2_c,residual_cht_2_c,expected_egt_3_c,residual_egt_3_c,expected_cht_3_c,residual_cht_3_c,expected_egt_4_c,residual_egt_4_c,expected_cht_4_c,residual_cht_4_c
FLIGHT_01,10.0,2021-06-17 06:35:32,0.0,99.18733381,0.0,21.088888888888885,0.82737084,22.97777777777777,20.772222222222226,22.70555555555556,20.35,23.044444444444448,20.56111111111112,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.08128,25.8,24.7,24.0,-4.6,,174.128952,80.93210856,1.07,-2.13,STARTUP,-18680.22174921159,18680.22174921159,-994.0046133708177,994.8319842108176,3912.7102625038046,-3884.0602625038046,-1932.484630392869,1955.4624081706468,7165.780915763538,-7137.130915763539,-1924.4147205014726,1945.1869427236948,4080.2100839640093,-4051.560083964009,-257.2583851391674,279.96394069472296,-377.81741006553773,406.4674100655377,-588.559882422757,608.909882422757
FLIGHT_01,11.0,2021-06-17 06:35:33,0.0,99.2211977,0.0,21.077777777777776,0.82737084,22.994444444444444,20.772222222222226,22.7,20.366666666666664,23.044444444444448,20.56111111111112,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.08128,25.8,24.7,24.0,-4.6,,174.128952,80.85640031999999,1.07,-2.13,STARTUP,-18680.381215905196,18680.381215905196,-993.8842832407765,994.7116540807765,3911.4577476461773,-3882.807747646177,-1933.0071578637326,1956.001602308177,7165.2207762586,-7136.570776258601,-1924.4287567545468,1945.200978976769,4078.888838573336,-4050.238838573336,-257.2745327226197,279.9745327226197,-380.2786074183963,408.92860741839627,-588.6985448170003,609.065211483667
FLIGHT_01,12.0,2021-06-17 06:35:35,0.0,99.18733381,0.0,21.088888888888885,0.89631841,22.98333333333333,20.78333333333333,22.70555555555556,20.366666666666664,23.044444444444448,20.57777777777778,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,340.46160000000003,0.0,0.08128,25.8,24.7,24.0,-4.5,,174.128952,80.66712971999999,1.07,-2.13,STARTUP,-18680.22174921159,18680.22174921159,-994.0046133708177,994.9009317808177,3912.7102625038046,-3884.043595837138,-1932.484630392869,1955.4679637262022,7165.780915763538,-7137.114249096871,-1924.4147205014726,1945.198053834806,4080.2100839640093,-4051.543417297343,-257.2583851391674,279.96394069472296,-377.81741006553773,406.4840767322044,-588.559882422757,608.9265490894237
FLIGHT_01,13.0,2021-06-17 06:35:36,0.0,99.18733381,0.0,21.088888888888885,0.89631841,22.994444444444444,20.772222222222226,22.70555555555556,20.366666666666664,23.044444444444448,20.57777777777778,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,340.46160000000003,0.0,0.08128,25.8,24.7,24.0,-4.5,,174.128952,80.6292756,1.07,-2.13,STARTUP,-18680.22174921159,18680.22174921159,-994.0046133708177,994.9009317808177,3912.7102625038046,-3884.043595837138,-1932.484630392869,1955.4790748373134,7165.780915763538,-7137.114249096871,-1924.4147205014726,1945.1869427236948,4080.2100839640093,-4051.543417297343,-257.2583851391674,279.96394069472296,-377.81741006553773,406.4840767322044,-588.559882422757,608.9265490894237
FLIGHT_01,14.0,2021-06-17 06:35:37,0.0,99.18733381,0.0,21.094444444444445,0.82737084,22.994444444444444,20.78333333333333,22.70555555555556,20.366666666666664,23.044444444444448,20.57777777777778,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.08128,25.8,24.7,24.0,-4.5,,174.128952,80.59142148,1.07,-2.13,STARTUP,-18680.22174921159,18680.22174921159,-994.0647736828307,994.8921445228307,3912.7102625038046,-3884.0602625038046,-1932.484630392869,1955.4790748373134,7165.780915763538,-7137.130915763539,-1924.4147205014726,1945.198053834806,4080.2100839640093,-4051.560083964009,-257.2583851391674,279.96394069472296,-377.81741006553773,406.4674100655377,-588.559882422757,608.9265490894237
FLIGHT_01,15.0,2021-06-17 06:35:38,0.0,99.2211977,0.0,21.094444444444445,0.89631841,23.00555555555556,20.772222222222226,22.70555555555556,20.37777777777778,23.05,20.58888888888889,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.08128,25.8,24.7,24.0,-4.4,,174.128952,80.55356736,1.07,-2.13,STARTUP,-18680.381215905196,18680.381215905196,-994.0647736828307,994.9610920928308,3911.4577476461773,-3882.807747646177,-1933.0071578637326,1956.012713419288,7165.2207762586,-7136.570776258601,-1924.4287567545468,1945.200978976769,4078.888838573336,-4050.238838573336,-257.2745327226197,279.9800882781753,-380.2786074183963,408.92860741839627,-588.6985448170003,609.076322594778
FLIGHT_01,16.0,2021-06-17 06:35:43,0.0,99.2211977,0.0,21.10555555555555,0.82737084,22.994444444444444,20.772222222222226,22.716666666666665,20.366666666666664,23.05555555555556,20.57777777777778,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.0183896,25.8,24.7,24.0,-4.4,,174.128952,80.51571324,1.07,-2.13,STARTUP,-18680.381215905196,18680.381215905196,-994.185084800841,995.0124556408409,3911.4577476461773,-3882.807747646177,-1933.0071578637326,1956.001602308177,7165.2207762586,-7136.570776258601,-1924.4287567545468,1945.200978976769,4078.888838573336,-4050.238838573336,-257.2745327226197,279.99119938928635,-380.2786074183963,408.92860741839627,-588.6985448170003,609.065211483667
FLIGHT_01,17.0,2021-06-17 06:35:44,0.0,99.2211977,0.0,21.094444444444445,0.82737084,22.994444444444444,20.78333333333333,22.716666666666665,20.366666666666664,23.06111111111112,20.58888888888889,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.064516,25.8,24.7,24.0,-4.4,,174.128952,80.47785912,1.07,-2.13,STARTUP,-18680.381215905196,18680.381215905196,-994.0647736828307,994.8921445228307,3911.4577476461773,-3882.807747646177,-1933.0071578637326,1956.001602308177,7165.2207762586,-7136.570776258601,-1924.4287567545468,1945.2120900878801,4078.888838573336,-4050.238838573336,-257.2745327226197,279.99119938928635,-380.2786074183963,408.92860741839627,-588.6985448170003,609.065211483667
FLIGHT_01,18.0,2021-06-17 06:35:45,0.0,99.18733381,0.0,21.1,0.82737084,23.000000000000004,20.78333333333333,22.71111111111111,20.372222222222224,23.06111111111112,20.58333333333333,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.0622808,25.8,24.7,24.0,-4.4,,174.128952,80.440005,1.07,-2.13,STARTUP,-18680.22174921159,18680.22174921159,-994.1249308261716,994.9523016661716,3912.7102625038046,-3884.0602625038046,-1932.484630392869,1955.484630392869,7165.780915763538,-7137.130915763539,-1924.4147205014726,1945.198053834806,4080.2100839640093,-4051.560083964009,-257.2583851391674,279.9694962502785,-377.81741006553773,406.4674100655377,-588.559882422757,608.9321046449793
FLIGHT_01,19.0,2021-06-17 06:35:46,0.0,99.18733381,0.0,21.1,0.82737084,23.000000000000004,20.78333333333333,22.70555555555556,20.372222222222224,23.06111111111112,20.58888888888889,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.0532384,26.0,24.7,24.0,-4.4,,174.128952,80.40215088,1.07,-2.13,STARTUP,-18680.22174921159,18680.22174921159,-994.1249308261716,994.9523016661716,3905.845778417175,-3877.195778417175,-1940.2305876736802,1963.2305876736802,7153.444191348975,-7124.794191348976,-1925.211860464896,1945.9951937982294,4066.502808032068,-4037.852808032068,-260.8039897687629,283.5095453243185,-389.3034474186179,417.9534474186179,-590.7217537095066,611.0939759317289
FLIGHT_01,20.0,2021-06-17 06:35:47,0.0,99.18733381,0.0,21.1,0.82737084,23.01111111111112,20.78333333333333,22.722222222222225,20.383333333333333,23.06111111111112,20.59444444444444,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.0056896,26.0,24.7,24.0,-4.4,,174.128952,80.36429676,1.07,-2.13,STARTUP,-18680.22174921159,18680.22174921159,-994.1249308261716,994.9523016661716,3905.845778417175,-3877.195778417175,-1940.2305876736802,1963.2416987847914,7153.444191348975,-7124.794191348976,-1925.211860464896,1945.9951937982294,4066.502808032068,-4037.852808032068,-260.8039897687629,283.52621199098513,-389.3034474186179,417.9534474186179,-590.7217537095066,611.10508704284
FLIGHT_01,21.0,2021-06-17 06:35:48,0.0,99.18733381,0.0,21.1,0.82737084,23.000000000000004,20.8,22.722222222222225,20.37777777777778,23.06111111111112,20.58888888888889,28.627777777777776,28.633333333333336,28.633333333333336,28.633333333333336,28.627777777777776,28.633333333333336,28.633333333333336,28.633333333333336,340.46160000000003,0.0,0.0128016,26.0,24.7,24.0,-4.5,,174.128952,80.32644264,1.07,-2.13,STARTUP,-18680.22174921159,18680.22174921159,-994.1249308261716,994.9523016661716,3905.845778417175,-3877.2180006393974,-1940.2305876736802,1963.2305876736802,7153.444191348975,-7124.810858015642,-1925.211860464896,1946.011860464896,4066.502808032068,-4037.869474698735,-260.8039897687629,283.52621199098513,-389.3034474186179,417.93678075195123,-590.7217537095066,611.0995314872844
FLIGHT_01,22.0,2021-06-17 06:35:49,0.0,99.18733381,0.0,21.10555555555555,0.75842327,23.01111111111112,20.78333333333333,22.722222222222225,20.37777777777778,23.072222222222223,20.59444444444444,28.649999999999995,28.64444444444445,28.64444444444445,28.64444444444445,28.649999999999995,28.64444444444445,28.64444444444445,28.64444444444445,340.46160000000003,0.0,0.0770636,26.0,24.7,24.0,-4.6,,174.128952,80.32644264,1.07,-2.13,STARTUP,-18680.22174921159,18680.22174921159,-994.185084800841,994.943508070841,3905.845778417175,-3877.195778417175,-1940.2305876736802,1963.2416987847914,7153.444191348975,-7124.799746904531,-1925.211860464896,1945.9951937982294,4066.502808032068,-4037.8583635876234,-260.8039897687629,283.52621199098513,-389.3034474186179,417.94789186306235,-590.7217537095066,611.0995314872844
FLIGHT_01,23.0,2021-06-17 06:35:50,0.0,99.18733381,0.0,21.11666666666667,0.6894757,23.01666666666667,20.788888888888888,22.722222222222225,20.383333333333333,23.066666666666663,20.58888888888889,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.062738,26.0,24.7,24.0,-4.6,,174.128952,80.28858852,1.07,-2.13,STARTUP,-18680.22174921159,18680.22174921159,-994.3053832441641,994.9948589441641,3905.845778417175,-3877.195778417175,-1940.2305876736802,1963.247254340347,7153.444191348975,-7124.794191348976,-1925.211860464896,1946.0007493537848,4066.502808032068,-4037.852808032068,-260.8039897687629,283.52621199098513,-389.3034474186179,417.9534474186179,-590.7217537095066,611.10508704284
FLIGHT_01,24.0,2021-06-17 06:35:51,0.0,99.18733381,0.0,21.10555555555555,0.75842327,23.01111111111112,20.8,22.722222222222225,20.372222222222224,23.06111111111112,20.58888888888889,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.0355092,26.0,24.7,24.0,-4.7,,174.128952,80.28858852,1.07,-2.13,STARTUP,-18680.22174921159,18680.22174921159,-994.185084800841,994.943508070841,3905.845778417175,-3877.195778417175,-1940.2305876736802,1963.2416987847914,7153.444191348975,-7124.794191348976,-1925.211860464896,1946.011860464896,4066.502808032068,-4037.852808032068,-260.8039897687629,283.52621199098513,-389.3034474186179,417.9534474186179,-590.7217537095066,611.0939759317289
FLIGHT_01,25.0,2021-06-17 06:35:52,0.0,99.15346992,0.0,21.11666666666667,0.82737084,23.01111111111112,20.8,22.722222222222225,20.383333333333333,23.07777777777778,20.58888888888889,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.0023876,26.0,24.7,24.0,-4.8,,174.128952,80.2507344,1.07,-2.13,STARTUP,-18680.062188790733,18680.062188790733,-994.3053832441641,995.132754084164,3907.0980252108193,-3878.448025210819,-1939.7081615709933,1962.7192726821045,7154.004086193916,-7125.354086193916,-1925.1979634202667,1945.9979634202666,4067.823674742633,-4039.173674742633,-260.7879946258028,283.51021684802504,-386.84246977737405,415.492469777374,-590.5832022594702,610.9665355928036
FLIGHT_01,26.0,2021-06-17 06:35:53,0.0,99.15346992,0.0,21.11666666666667,0.82737084,23.01111111111112,20.8,22.722222222222225,20.372222222222224,23.072222222222223,20.59444444444444,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,5.08e-05,26.0,24.7,24.0,-4.9,,174.128952,80.2507344,1.07,-2.13,STARTUP,-18680.062188790733,18680.062188790733,-994.3053832441641,995.132754084164,3907.0980252108193,-3878.448025210819,-1939.7081615709933,1962.7192726821045,7154.004086193916,-7125.354086193916,-1925.1979634202667,1945.9979634202666,4067.823674742633,-4039.173674742633,-260.7879946258028,283.51021684802504,-386.84246977737405,415.492469777374,-590.5832022594702,610.9554244816925
FLIGHT_01,27.0,2021-06-17 06:35:54,0.0,99.15346992,0.0,21.10555555555555,0.75842327,23.01666666666667,20.788888888888888,22.722222222222225,20.383333333333333,23.066666666666663,20.59444444444444,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,340.46160000000003,0.0,0.0,26.0,24.7,24.0,-4.9,,174.128952,80.2507344,1.07,-2.13,STARTUP,-18680.062188790733,18680.062188790733,-994.185084800841,994.943508070841,3907.0980252108193,-3878.4313585441528,-1939.7081615709933,1962.72482823766,7154.004086193916,-7125.337419527249,-1925.1979634202667,1945.9868523091554,4067.823674742633,-4039.1570080759666,-260.7879946258028,283.51021684802504,-386.84246977737405,415.50913644404073,-590.5832022594702,610.9665355928036
FLIGHT_01,28.0,2021-06-17 06:35:55,0.0,99.15346992,0.0,21.11666666666667,0.75842327,23.033333333333328,20.8,22.72777777777777,20.4,23.07777777777778,20.59444444444444,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,340.46160000000003,0.0,0.0277876,26.0,24.7,24.0,-5.0,,174.128952,80.21288028000001,1.07,-2.13,STARTUP,-18680.062188790733,18680.062188790733,-994.3053832441641,995.0638065141641,3907.0980252108193,-3878.4313585441528,-1939.7081615709933,1962.7414949043266,7154.004086193916,-7125.337419527249,-1925.1979634202667,1945.9979634202666,4067.823674742633,-4039.1570080759666,-260.7879946258028,283.51577240358057,-386.84246977737405,415.50913644404073,-590.5832022594702,610.9832022594702
FLIGHT_01,29.0,2021-06-17 06:35:56,0.0,99.15346992,0.0,21.11666666666667,0.75842327,23.01666666666667,20.8,22.73888888888889,20.383333333333333,23.07777777777778,20.59444444444444,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,340.46160000000003,0.0,0.0092964,26.0,24.7,24.0,-5.0,,174.128952,80.21288028000001,1.07,-2.13,STARTUP,-18680.062188790733,18680.062188790733,-994.3053832441641,995.0638065141641,3907.0980252108193,-3878.4313585441528,-1939.7081615709933,1962.72482823766,7154.004086193916,-7125.337419527249,-1925.1979634202667,1945.9979634202666,4067.823674742633,-4039.1570080759666,-260.7879946258028,283.5268835146917,-386.84246977737405,415.50913644404073,-590.5832022594702,610.9665355928036
FLIGHT_01,30.0,2021-06-17 06:35:57,0.0,99.15346992,0.0,21.11666666666667,0.75842327,23.02777777777778,20.80555555555556,22.73888888888889,20.383333333333333,23.07777777777778,20.59444444444444,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.0003556,26.0,24.7,24.0,-5.1,,174.128952,80.21288028000001,1.07,-2.13,STARTUP,-18680.062188790733,18680.062188790733,-994.3053832441641,995.0638065141641,3907.0980252108193,-3878.448025210819,-1939.7081615709933,1962.7359393487711,7154.004086193916,-7125.354086193916,-1925.1979634202667,1946.0035189758223,4067.823674742633,-4039.173674742633,-260.7879946258028,283.5268835146917,-386.84246977737405,415.492469777374,-590.5832022594702,610.9665355928036
FLIGHT_01,31.0,2021-06-17 06:35:58,0.0,99.15346992,0.0,21.11666666666667,0.82737084,23.02777777777778,20.80555555555556,22.72777777777777,20.383333333333333,23.07777777777778,20.60555555555556,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,28.649999999999995,340.46160000000003,0.0,0.0,26.0,24.7,24.0,-5.1,,174.128952,80.21288028000001,1.07,-2.13,STARTUP,-18680.062188790733,18680.062188790733,-994.3053832441641,995.132754084164,3907.0980252108193,-3878.448025210819,-1939.7081615709933,1962.7359393487711,7154.004086193916,-7125.354086193916,-1925.1979634202667,1946.0035189758223,4067.823674742633,-4039.173674742633,-260.7879946258028,283.51577240358057,-386.84246977737405,415.492469777374,-590.5832022594702,610.9665355928036
